,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classify__criterion,param_classify__max_depth,param_classify__max_features,param_classify__min_samples_leaf,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
273,0.02392754554748535,0.0029938582300222073,0.003297877311706543,0.0011864197639385203,gini,9,auto,5,"{'classify__criterion': 'gini', 'classify__max_depth': 9, 'classify__max_features': 'auto', 'classify__min_samples_leaf': 5}",0.9019292604501608,0.8590568060021436,0.912647374062165,0.9217577706323687,0.902465166130761,0.9244372990353698,0.909967845659164,0.9147909967845659,0.9217577706323687,0.9040728831725616,0.907288317256163,0.017870666667238015,883
274,0.023285841941833495,0.00282837981492418,0.0026987075805664064,0.0008993573914469094,gini,9,auto,6,"{'classify__criterion': 'gini', 'classify__max_depth': 9, 'classify__max_features': 'auto', 'classify__min_samples_leaf': 6}",0.9255091103965702,0.9131832797427653,0.9131832797427653,0.9013933547695605,0.9281886387995713,0.9067524115755627,0.9019292604501608,0.8954983922829582,0.9046087888531619,0.9244372990353698,0.9114683815648446,0.010805644725512157,800
275,0.02176988124847412,0.0023249627099738747,0.0031995296478271483,0.001325551239378842,gini,9,auto,7,"{'classify__criterion': 'gini', 'classify__max_depth': 9, 'classify__max_features': 'auto', 'classify__min_samples_leaf': 7}",0.9212218649517685,0.9303322615219721,0.9233654876741694,0.8933547695605574,0.9233654876741694,0.9131832797427653,0.9158628081457664,0.912647374062165,0.9131832797427653,0.9212218649517685,0.9167738478027866,0.009499447829087368,675
276,0.02255849838256836,0.002323873499729375,0.0028004169464111326,0.0007514439225746001,gini,9,auto,8,"{'classify__criterion': 'gini', 'classify__max_depth': 9, 'classify__max_features': 'auto', 'classify__min_samples_leaf': 8}",0.9003215434083601,0.9131832797427653,0.9030010718113612,0.8858520900321544,0.9244372990353698,0.9094319399785638,0.9121114683815649,0.9121114683815649,0.92497320471597,0.92497320471597,0.9110396570203644,0.0117947958368594,808
277,0.02378106117248535,0.0026320481327123052,0.00290069580078125,0.0008318823506598248,gini,9,auto,9,"{'classify__criterion': 'gini', 'classify__max_depth': 9, 'classify__max_features': 'auto', 'classify__min_samples_leaf': 9}",0.9180064308681672,0.9115755627009646,0.8965702036441586,0.9067524115755627,0.9239013933547695,0.9244372990353698,0.9185423365487674,0.8987138263665595,0.9206859592711683,0.9169346195069668,0.9136120042872454,0.009441070315294186,747
278,0.024785518646240234,0.005033075723291633,0.0030978918075561523,0.001299115439226005,gini,9,auto,10,"{'classify__criterion': 'gini', 'classify__max_depth': 9, 'classify__max_features': 'auto', 'classify__min_samples_leaf': 10}",0.9131832797427653,0.9217577706323687,0.9190782422293676,0.8858520900321544,0.8772775991425509,0.8794212218649518,0.8933547695605574,0.897642015005359,0.9105037513397642,0.8906752411575563,0.8988745980707395,0.015444965349353674,1062
279,0.021138811111450197,0.002069466724363437,0.0020985126495361326,0.0005381957921994194,gini,9,auto,11,"{'classify__criterion': 'gini', 'classify__max_depth': 9, 'classify__max_features': 'auto', 'classify__min_samples_leaf': 11}",0.9292604501607717,0.8944265809217578,0.9110396570203644,0.9137191854233655,0.9046087888531619,0.9142550911039657,0.9078242229367631,0.8810289389067524,0.9158628081457664,0.9078242229367631,0.9079849946409432,0.012321286267913059,874
280,0.023313307762145997,0.00311277810854979,0.0027009248733520508,0.000897384514612291,gini,9,auto,15,"{'classify__criterion': 'gini', 'classify__max_depth': 9, 'classify__max_features': 'auto', 'classify__min_samples_leaf': 15}",0.9206859592711683,0.920150053590568,0.9153269024651661,0.8585209003215434,0.902465166130761,0.9083601286173634,0.9040728831725616,0.9163987138263665,0.9110396570203644,0.9233654876741694,0.9080385852090032,0.017811428148202347,872
281,0.021190428733825685,0.0024842958976392282,0.0024956703186035157,0.0006704400748620871,gini,9,auto,20,"{'classify__criterion': 'gini', 'classify__max_depth': 9, 'classify__max_features': 'auto', 'classify__min_samples_leaf': 20}",0.8922829581993569,0.9094319399785638,0.890139335476956,0.9131832797427653,0.9110396570203644,0.8906752411575563,0.905144694533762,0.8965702036441586,0.8997856377277599,0.8917470525187567,0.8999999999999998,0.008571810942393222,1042
282,0.021888470649719237,0.002345970033227482,0.0027987480163574217,0.0015921152385256336,gini,9,auto,30,"{'classify__criterion': 'gini', 'classify__max_depth': 9, 'classify__max_features': 'auto', 'classify__min_samples_leaf': 30}",0.8928188638799571,0.8987138263665595,0.8917470525187567,0.84994640943194,0.9088960342979635,0.9244372990353698,0.9067524115755627,0.8740621650589496,0.8971061093247589,0.9115755627009646,0.8956055734190782,0.01992646930265313,1139
283,0.019383740425109864,0.0013523165070223689,0.002502918243408203,0.0010247577223808492,gini,9,auto,40,"{'classify__criterion': 'gini', 'classify__max_depth': 9, 'classify__max_features': 'auto', 'classify__min_samples_leaf': 40}",0.8928188638799571,0.9083601286173634,0.9105037513397642,0.917470525187567,0.9013933547695605,0.8928188638799571,0.8938906752411575,0.8853161843515541,0.8971061093247589,0.8906752411575563,0.8990353697749196,0.009640941704543389,1058
284,0.019501781463623045,0.001761156621698655,0.002696681022644043,0.0009002607571160123,gini,9,auto,50,"{'classify__criterion': 'gini', 'classify__max_depth': 9, 'classify__max_features': 'auto', 'classify__min_samples_leaf': 50}",0.8960342979635584,0.9003215434083601,0.8965702036441586,0.9035369774919614,0.8762057877813505,0.8928188638799571,0.8997856377277599,0.890139335476956,0.9008574490889604,0.9115755627009646,0.8967845659163987,0.008868227049705293,1114
285,0.020391178131103516,0.0029024435151845415,0.0022954463958740233,0.0006417205560455612,gini,9,auto,75,"{'classify__criterion': 'gini', 'classify__max_depth': 9, 'classify__max_features': 'auto', 'classify__min_samples_leaf': 75}",0.8971061093247589,0.8842443729903537,0.8670953912111469,0.8858520900321544,0.8788853161843515,0.8633440514469454,0.9067524115755627,0.8644158628081458,0.8804930332261522,0.8938906752411575,0.8822079314040729,0.013758902183494966,1383
286,0.018896651268005372,0.0012940606325523572,0.0022026538848876954,0.0006007356175186845,gini,9,auto,100,"{'classify__criterion': 'gini', 'classify__max_depth': 9, 'classify__max_features': 'auto', 'classify__min_samples_leaf': 100}",0.8906752411575563,0.8542336548767417,0.8644158628081458,0.8992497320471597,0.9147909967845659,0.8665594855305466,0.8628081457663451,0.887459807073955,0.8638799571275455,0.8853161843515541,0.8789389067524116,0.018467297312256194,1449
287,0.0201901912689209,0.003030099319628757,0.002498817443847656,0.0010200509627358815,gini,9,auto,150,"{'classify__criterion': 'gini', 'classify__max_depth': 9, 'classify__max_features': 'auto', 'classify__min_samples_leaf': 150}",0.8569131832797428,0.8735262593783494,0.8360128617363344,0.8869239013933548,0.8681672025723473,0.8478027867095391,0.8483386923901394,0.857449088960343,0.8322615219721329,0.8644158628081458,0.8571811361200428,0.016000621621282393,1780
288,0.022968006134033204,0.0020091764207248075,0.002202939987182617,0.000401100183003543,gini,9,auto,2,"{'classify__criterion': 'gini', 'classify__max_depth': 9, 'classify__max_features': 'auto', 'classify__min_samples_leaf': 2}",0.9362272240085745,0.9314040728831725,0.8906752411575563,0.9228295819935691,0.8997856377277599,0.9030010718113612,0.9335476956055734,0.9030010718113612,0.8954983922829582,0.8933547695605574,0.9109324758842444,0.01708656917051318,812
289,0.022984814643859864,0.003316446385702568,0.002998685836791992,0.001000166196220647,gini,9,auto,3,"{'classify__criterion': 'gini', 'classify__max_depth': 9, 'classify__max_features': 'auto', 'classify__min_samples_leaf': 3}",0.9190782422293676,0.9222936763129689,0.9222936763129689,0.9121114683815649,0.9378349410503751,0.92497320471597,0.912647374062165,0.917470525187567,0.9206859592711683,0.8971061093247589,0.9186495176848875,0.009915848196211743,626
290,0.03328077793121338,0.008689669262019192,0.003998470306396484,0.0008937772005455047,gini,9,auto,4,"{'classify__criterion': 'gini', 'classify__max_depth': 9, 'classify__max_features': 'auto', 'classify__min_samples_leaf': 4}",0.9196141479099679,0.9088960342979635,0.9158628081457664,0.9062165058949625,0.9169346195069668,0.8997856377277599,0.8821007502679529,0.8944265809217578,0.9013933547695605,0.9233654876741694,0.9068595927116828,0.012123318904332454,895
