,REGION TYPE,REGION,YEAR,WEEK,TOTAL SPECIMENS,PERCENT POSITIVE,A (2009 H1N1),A (H1),A (H3),A (Subtyping not Performed),A (Unable to Subtype),B,H3N2v
10305,States,Vermont,2014,22,X,X,X,X,X,X,X,X,X
10306,States,Virginia,2014,22,31,0,0,0,0,0,0,0,0
10307,States,Washington,2014,22,161,3.73,0,0,5,0,0,1,0
10308,States,West Virginia,2014,22,156,1.28,0,0,0,0,0,2,0
10309,States,Wisconsin,2014,22,20,5,0,0,0,0,0,1,0
10310,States,Wyoming,2014,22,X,X,X,X,X,X,X,X,X
10311,States,Puerto Rico,2014,22,11,81.82,1,0,6,0,0,2,0
10312,States,Virgin Islands,2014,22,0,0,0,0,0,0,0,0,0
10313,States,New York City,2014,22,X,X,X,X,X,X,X,X,X
10314,States,Alabama,2014,23,56,0,0,0,0,0,0,0,0
10315,States,Alaska,2014,23,70,52.86,0,0,29,0,0,8,0
10316,States,Arizona,2014,23,54,29.63,0,0,4,0,0,12,0
10317,States,Arkansas,2014,23,15,0,0,0,0,0,0,0,0
10318,States,California,2014,23,226,3.54,1,0,1,1,0,5,0
10319,States,Colorado,2014,23,125,4,0,0,2,0,0,3,0
10320,States,Connecticut,2014,23,187,1.6,0,0,1,2,0,0,0
10321,States,Delaware,2014,23,22,0,0,0,0,0,0,0,0
10322,States,District of Columbia,2014,23,X,X,X,X,X,X,X,X,X
10323,States,Florida,2014,23,X,X,X,X,X,X,X,X,X
10324,States,Georgia,2014,23,227,3.52,0,0,0,3,0,5,0
10325,States,Hawaii,2014,23,280,27.5,0,0,33,11,0,33,0
10326,States,Idaho,2014,23,X,X,X,X,X,X,X,X,X
10327,States,Illinois,2014,23,71,1.41,0,0,0,0,0,1,0
10328,States,Indiana,2014,23,65,1.54,0,0,1,0,0,0,0
10329,States,Iowa,2014,23,X,X,X,X,X,X,X,X,X
10330,States,Kansas,2014,23,X,X,X,X,X,X,X,X,X
10331,States,Kentucky,2014,23,58,0,0,0,0,0,0,0,0
10332,States,Louisiana,2014,23,X,X,X,X,X,X,X,X,X
10333,States,Maine,2014,23,X,X,X,X,X,X,X,X,X
10334,States,Maryland,2014,23,14,0,0,0,0,0,0,0,0
10335,States,Massachusetts,2014,23,35,0,0,0,0,0,0,0,0
10336,States,Michigan,2014,23,18,5.56,0,0,1,0,0,0,0
10337,States,Minnesota,2014,23,101,0.99,0,0,0,0,0,1,0
10338,States,Mississippi,2014,23,12,0,0,0,0,0,0,0,0
10339,States,Missouri,2014,23,285,0,0,0,0,0,0,0,0
10340,States,Montana,2014,23,73,6.85,0,0,1,3,0,1,0
10341,States,Nebraska,2014,23,21,0,0,0,0,0,0,0,0
10342,States,Nevada,2014,23,13,38.46,0,0,0,0,0,5,0
10343,States,New Hampshire,2014,23,X,X,X,X,X,X,X,X,X
10344,States,New Jersey,2014,23,X,X,X,X,X,X,X,X,X
10345,States,New Mexico,2014,23,12,0,0,0,0,0,0,0,0
10346,States,New York,2014,23,446,0.9,0,0,3,0,0,1,0
10347,States,North Carolina,2014,23,X,X,X,X,X,X,X,X,X
10348,States,North Dakota,2014,23,11,27.27,0,0,2,0,0,1,0
10349,States,Ohio,2014,23,14,0,0,0,0,0,0,0,0
10350,States,Oklahoma,2014,23,68,0,0,0,0,0,0,0,0
10351,States,Oregon,2014,23,12,0,0,0,0,0,0,0,0
10352,States,Pennsylvania,2014,23,103,0.97,0,0,1,0,0,0,0
10353,States,Rhode Island,2014,23,X,X,X,X,X,X,X,X,X
10354,States,South Carolina,2014,23,22,0,0,0,0,0,0,0,0
10355,States,South Dakota,2014,23,80,3.75,0,0,0,0,0,3,0
10356,States,Tennessee,2014,23,22,0,0,0,0,0,0,0,0
10357,States,Texas,2014,23,429,5.13,0,0,3,4,0,15,0
10358,States,Utah,2014,23,309,6.47,0,0,6,0,0,14,0
10359,States,Vermont,2014,23,X,X,X,X,X,X,X,X,X
10360,States,Virginia,2014,23,26,3.85,0,0,1,0,0,0,0
10361,States,Washington,2014,23,113,0.88,0,0,0,0,0,1,0
10362,States,West Virginia,2014,23,162,0,0,0,0,0,0,0,0
10363,States,Wisconsin,2014,23,18,11.11,0,0,0,0,0,2,0
10364,States,Wyoming,2014,23,X,X,X,X,X,X,X,X,X
10365,States,Puerto Rico,2014,23,20,70,2,0,7,0,0,5,0
10366,States,Virgin Islands,2014,23,0,0,0,0,0,0,0,0,0
10367,States,New York City,2014,23,X,X,X,X,X,X,X,X,X
10368,States,Alabama,2014,24,65,0,0,0,0,0,0,0,0
10369,States,Alaska,2014,24,48,41.67,0,0,17,0,0,3,0
10370,States,Arizona,2014,24,40,17.5,0,0,3,0,0,4,0
10371,States,Arkansas,2014,24,18,0,0,0,0,0,0,0,0
10372,States,California,2014,24,229,2.62,0,0,3,0,0,3,0
10373,States,Colorado,2014,24,125,0,0,0,0,0,0,0,0
10374,States,Connecticut,2014,24,153,0,0,0,0,0,0,0,0
10375,States,Delaware,2014,24,12,25,0,0,3,0,0,0,0
10376,States,District of Columbia,2014,24,X,X,X,X,X,X,X,X,X
10377,States,Florida,2014,24,X,X,X,X,X,X,X,X,X
10378,States,Georgia,2014,24,194,3.61,0,0,0,0,0,7,0
10379,States,Hawaii,2014,24,343,25.95,0,0,38,8,0,43,0
10380,States,Idaho,2014,24,X,X,X,X,X,X,X,X,X
10381,States,Illinois,2014,24,72,0,0,0,0,0,0,0,0
10382,States,Indiana,2014,24,59,0,0,0,0,0,0,0,0
10383,States,Iowa,2014,24,X,X,X,X,X,X,X,X,X
10384,States,Kansas,2014,24,X,X,X,X,X,X,X,X,X
10385,States,Kentucky,2014,24,57,0,0,0,0,0,0,0,0
10386,States,Louisiana,2014,24,10,0,0,0,0,0,0,0,0
10387,States,Maine,2014,24,X,X,X,X,X,X,X,X,X
10388,States,Maryland,2014,24,17,0,0,0,0,0,0,0,0
10389,States,Massachusetts,2014,24,17,5.88,0,0,0,0,0,1,0
10390,States,Michigan,2014,24,X,X,X,X,X,X,X,X,X
10391,States,Minnesota,2014,24,81,2.47,1,0,0,0,0,1,0
10392,States,Mississippi,2014,24,X,X,X,X,X,X,X,X,X
10393,States,Missouri,2014,24,267,0.37,0,0,1,0,0,0,0
10394,States,Montana,2014,24,48,6.25,0,0,0,0,0,3,0
10395,States,Nebraska,2014,24,24,0,0,0,0,0,0,0,0
10396,States,Nevada,2014,24,11,45.45,0,0,1,0,0,4,0
10397,States,New Hampshire,2014,24,X,X,X,X,X,X,X,X,X
10398,States,New Jersey,2014,24,X,X,X,X,X,X,X,X,X
10399,States,New Mexico,2014,24,17,11.76,0,0,0,0,0,2,0
10400,States,New York,2014,24,443,0.45,0,0,0,1,0,1,0
10401,States,North Carolina,2014,24,X,X,X,X,X,X,X,X,X
10402,States,North Dakota,2014,24,X,X,X,X,X,X,X,X,X
10403,States,Ohio,2014,24,19,0,0,0,0,0,0,0,0
10404,States,Oklahoma,2014,24,61,3.28,0,0,0,0,0,2,0
10405,States,Oregon,2014,24,X,X,X,X,X,X,X,X,X
10406,States,Pennsylvania,2014,24,81,0,0,0,0,0,0,0,0
10407,States,Rhode Island,2014,24,X,X,X,X,X,X,X,X,X
10408,States,South Carolina,2014,24,16,12.5,0,0,0,0,0,2,0
10409,States,South Dakota,2014,24,112,0.89,0,0,1,0,0,0,0
10410,States,Tennessee,2014,24,24,0,0,0,0,0,0,0,0
10411,States,Texas,2014,24,413,7.26,0,0,13,9,0,8,0
10412,States,Utah,2014,24,251,2.79,0,0,1,0,0,6,0
10413,States,Vermont,2014,24,X,X,X,X,X,X,X,X,X
10414,States,Virginia,2014,24,25,4,0,0,0,0,0,1,0
10415,States,Washington,2014,24,172,2.91,0,0,0,1,0,4,0
10416,States,West Virginia,2014,24,125,0,0,0,0,0,0,0,0
10417,States,Wisconsin,2014,24,17,5.88,0,0,1,0,0,0,0
10418,States,Wyoming,2014,24,X,X,X,X,X,X,X,X,X
10419,States,Puerto Rico,2014,24,26,76.92,2,0,14,0,0,4,0
10420,States,Virgin Islands,2014,24,0,0,0,0,0,0,0,0,0
10421,States,New York City,2014,24,X,X,X,X,X,X,X,X,X
10422,States,Alabama,2014,25,30,0,0,0,0,0,0,0,0
10423,States,Alaska,2014,25,70,34.29,0,0,17,0,0,7,0
10424,States,Arizona,2014,25,36,13.89,0,0,0,0,0,5,0
10425,States,Arkansas,2014,25,16,0,0,0,0,0,0,0,0
10426,States,California,2014,25,262,2.67,0,0,2,2,0,3,0
10427,States,Colorado,2014,25,122,1.64,0,0,1,1,0,0,0
10428,States,Connecticut,2014,25,128,0.78,0,0,0,1,0,0,0
10429,States,Delaware,2014,25,13,0,0,0,0,0,0,0,0
10430,States,District of Columbia,2014,25,X,X,X,X,X,X,X,X,X
10431,States,Florida,2014,25,X,X,X,X,X,X,X,X,X
10432,States,Georgia,2014,25,175,3.43,0,0,0,2,0,4,0
10433,States,Hawaii,2014,25,337,20.18,1,0,27,7,0,33,0
10434,States,Idaho,2014,25,X,X,X,X,X,X,X,X,X
10435,States,Illinois,2014,25,63,0,0,0,0,0,0,0,0
10436,States,Indiana,2014,25,42,7.14,0,0,3,0,0,0,0
10437,States,Iowa,2014,25,X,X,X,X,X,X,X,X,X
10438,States,Kansas,2014,25,X,X,X,X,X,X,X,X,X
10439,States,Kentucky,2014,25,67,0,0,0,0,0,0,0,0
10440,States,Louisiana,2014,25,X,X,X,X,X,X,X,X,X
10441,States,Maine,2014,25,X,X,X,X,X,X,X,X,X
10442,States,Maryland,2014,25,11,9.09,0,0,1,0,0,0,0
10443,States,Massachusetts,2014,25,24,0,0,0,0,0,0,0,0
10444,States,Michigan,2014,25,X,X,X,X,X,X,X,X,X
10445,States,Minnesota,2014,25,67,4.48,0,0,0,0,0,3,0
10446,States,Mississippi,2014,25,12,0,0,0,0,0,0,0,0
10447,States,Missouri,2014,25,231,0,0,0,0,0,0,0,0
10448,States,Montana,2014,25,46,2.17,0,0,0,1,0,0,0
10449,States,Nebraska,2014,25,20,5,0,0,1,0,0,0,0
10450,States,Nevada,2014,25,16,37.5,0,0,2,0,0,4,0
10451,States,New Hampshire,2014,25,X,X,X,X,X,X,X,X,X
10452,States,New Jersey,2014,25,X,X,X,X,X,X,X,X,X
10453,States,New Mexico,2014,25,11,9.09,0,0,0,0,0,1,0
10454,States,New York,2014,25,364,0.27,1,0,0,0,0,0,0
10455,States,North Carolina,2014,25,X,X,X,X,X,X,X,X,X
10456,States,North Dakota,2014,25,X,X,X,X,X,X,X,X,X
10457,States,Ohio,2014,25,16,6.25,0,0,0,0,0,1,0
10458,States,Oklahoma,2014,25,67,0,0,0,0,0,0,0,0
10459,States,Oregon,2014,25,18,0,0,0,0,0,0,0,0
10460,States,Pennsylvania,2014,25,127,0,0,0,0,0,0,0,0
10461,States,Rhode Island,2014,25,X,X,X,X,X,X,X,X,X
10462,States,South Carolina,2014,25,15,0,0,0,0,0,0,0,0
10463,States,South Dakota,2014,25,95,0,0,0,0,0,0,0,0
10464,States,Tennessee,2014,25,22,0,0,0,0,0,0,0,0
10465,States,Texas,2014,25,381,1.57,0,0,2,2,0,2,0
10466,States,Utah,2014,25,237,5.06,0,0,3,1,0,8,0
10467,States,Vermont,2014,25,X,X,X,X,X,X,X,X,X
10468,States,Virginia,2014,25,21,0,0,0,0,0,0,0,0
10469,States,Washington,2014,25,160,4.38,0,0,1,2,0,4,0
10470,States,West Virginia,2014,25,139,0,0,0,0,0,0,0,0
10471,States,Wisconsin,2014,25,14,0,0,0,0,0,0,0,0
10472,States,Wyoming,2014,25,X,X,X,X,X,X,X,X,X
10473,States,Puerto Rico,2014,25,19,84.21,1,0,8,0,0,7,0
10474,States,Virgin Islands,2014,25,0,0,0,0,0,0,0,0,0
10475,States,New York City,2014,25,X,X,X,X,X,X,X,X,X
10476,States,Alabama,2014,26,48,0,0,0,0,0,0,0,0
10477,States,Alaska,2014,26,67,25.37,0,0,11,0,0,6,0
10478,States,Arizona,2014,26,47,14.89,0,0,1,0,0,6,0
10479,States,Arkansas,2014,26,19,0,0,0,0,0,0,0,0
10480,States,California,2014,26,219,2.28,0,0,1,1,0,3,0
10481,States,Colorado,2014,26,108,0.93,0,0,1,0,0,0,0
10482,States,Connecticut,2014,26,113,2.65,0,0,0,0,0,3,0
10483,States,Delaware,2014,26,X,X,X,X,X,X,X,X,X
10484,States,District of Columbia,2014,26,X,X,X,X,X,X,X,X,X
10485,States,Florida,2014,26,X,X,X,X,X,X,X,X,X
10486,States,Georgia,2014,26,130,0,0,0,0,0,0,0,0
10487,States,Hawaii,2014,26,273,18.68,0,0,16,4,0,31,0
10488,States,Idaho,2014,26,X,X,X,X,X,X,X,X,X
10489,States,Illinois,2014,26,69,2.9,0,0,1,0,0,1,0
10490,States,Indiana,2014,26,49,0,0,0,0,0,0,0,0
10491,States,Iowa,2014,26,X,X,X,X,X,X,X,X,X
10492,States,Kansas,2014,26,X,X,X,X,X,X,X,X,X
10493,States,Kentucky,2014,26,61,1.64,0,0,1,0,0,0,0
10494,States,Louisiana,2014,26,X,X,X,X,X,X,X,X,X
10495,States,Maine,2014,26,X,X,X,X,X,X,X,X,X
10496,States,Maryland,2014,26,15,0,0,0,0,0,0,0,0
10497,States,Massachusetts,2014,26,16,0,0,0,0,0,0,0,0
10498,States,Michigan,2014,26,X,X,X,X,X,X,X,X,X
10499,States,Minnesota,2014,26,63,0,0,0,0,0,0,0,0
10500,States,Mississippi,2014,26,11,9.09,0,0,1,0,0,0,0
10501,States,Missouri,2014,26,235,0,0,0,0,0,0,0,0
10502,States,Montana,2014,26,12,0,0,0,0,0,0,0,0
10503,States,Nebraska,2014,26,35,0,0,0,0,0,0,0,0
10504,States,Nevada,2014,26,X,X,X,X,X,X,X,X,X
10505,States,New Hampshire,2014,26,X,X,X,X,X,X,X,X,X
10506,States,New Jersey,2014,26,X,X,X,X,X,X,X,X,X
10507,States,New Mexico,2014,26,10,0,0,0,0,0,0,0,0
10508,States,New York,2014,26,378,0.26,0,0,1,0,0,0,0
10509,States,North Carolina,2014,26,X,X,X,X,X,X,X,X,X
10510,States,North Dakota,2014,26,X,X,X,X,X,X,X,X,X
10511,States,Ohio,2014,26,18,0,0,0,0,0,0,0,0
10512,States,Oklahoma,2014,26,73,1.37,0,0,0,0,0,1,0
10513,States,Oregon,2014,26,13,0,0,0,0,0,0,0,0
10514,States,Pennsylvania,2014,26,90,0,0,0,0,0,0,0,0
10515,States,Rhode Island,2014,26,X,X,X,X,X,X,X,X,X
10516,States,South Carolina,2014,26,15,0,0,0,0,0,0,0,0
10517,States,South Dakota,2014,26,73,5.48,0,0,0,1,0,3,0
10518,States,Tennessee,2014,26,X,X,X,X,X,X,X,X,X
10519,States,Texas,2014,26,314,0.32,0,0,0,0,0,1,0
10520,States,Utah,2014,26,231,3.9,0,0,0,0,0,9,0
10521,States,Vermont,2014,26,X,X,X,X,X,X,X,X,X
10522,States,Virginia,2014,26,22,0,0,0,0,0,0,0,0
10523,States,Washington,2014,26,120,2.5,0,0,0,2,0,1,0
10524,States,West Virginia,2014,26,122,0,0,0,0,0,0,0,0
10525,States,Wisconsin,2014,26,15,0,0,0,0,0,0,0,0
10526,States,Wyoming,2014,26,X,X,X,X,X,X,X,X,X
10527,States,Puerto Rico,2014,26,19,68.42,0,0,9,0,0,4,0
10528,States,Virgin Islands,2014,26,0,0,0,0,0,0,0,0,0
10529,States,New York City,2014,26,X,X,X,X,X,X,X,X,X
10530,States,Alabama,2014,27,43,0,0,0,0,0,0,0,0
10531,States,Alaska,2014,27,40,22.5,0,0,5,0,0,4,0
10532,States,Arizona,2014,27,29,3.45,0,0,1,0,0,0,0
10533,States,Arkansas,2014,27,16,0,0,0,0,0,0,0,0
10534,States,California,2014,27,196,1.53,0,0,0,1,0,2,0
10535,States,Colorado,2014,27,101,0,0,0,0,0,0,0,0
10536,States,Connecticut,2014,27,110,0,0,0,0,0,0,0,0
10537,States,Delaware,2014,27,X,X,X,X,X,X,X,X,X
10538,States,District of Columbia,2014,27,X,X,X,X,X,X,X,X,X
10539,States,Florida,2014,27,X,X,X,X,X,X,X,X,X
10540,States,Georgia,2014,27,142,2.11,0,0,0,0,0,3,0
10541,States,Hawaii,2014,27,274,17.15,1,0,22,3,0,21,0
10542,States,Idaho,2014,27,X,X,X,X,X,X,X,X,X
10543,States,Illinois,2014,27,58,0,0,0,0,0,0,0,0
10544,States,Indiana,2014,27,35,0,0,0,0,0,0,0,0
10545,States,Iowa,2014,27,X,X,X,X,X,X,X,X,X
10546,States,Kansas,2014,27,X,X,X,X,X,X,X,X,X
10547,States,Kentucky,2014,27,46,0,0,0,0,0,0,0,0
10548,States,Louisiana,2014,27,X,X,X,X,X,X,X,X,X
10549,States,Maine,2014,27,X,X,X,X,X,X,X,X,X
10550,States,Maryland,2014,27,15,6.67,0,0,1,0,0,0,0
10551,States,Massachusetts,2014,27,14,0,0,0,0,0,0,0,0
10552,States,Michigan,2014,27,X,X,X,X,X,X,X,X,X
10553,States,Minnesota,2014,27,52,0,0,0,0,0,0,0,0
10554,States,Mississippi,2014,27,X,X,X,X,X,X,X,X,X
10555,States,Missouri,2014,27,193,0,0,0,0,0,0,0,0
10556,States,Montana,2014,27,32,3.13,0,0,0,0,0,1,0
10557,States,Nebraska,2014,27,45,0,0,0,0,0,0,0,0
10558,States,Nevada,2014,27,X,X,X,X,X,X,X,X,X
10559,States,New Hampshire,2014,27,X,X,X,X,X,X,X,X,X
10560,States,New Jersey,2014,27,X,X,X,X,X,X,X,X,X
10561,States,New Mexico,2014,27,X,X,X,X,X,X,X,X,X
10562,States,New York,2014,27,387,0.26,0,0,1,0,0,0,0
10563,States,North Carolina,2014,27,X,X,X,X,X,X,X,X,X
10564,States,North Dakota,2014,27,X,X,X,X,X,X,X,X,X
10565,States,Ohio,2014,27,X,X,X,X,X,X,X,X,X
10566,States,Oklahoma,2014,27,42,2.38,0,0,0,0,0,1,0
10567,States,Oregon,2014,27,X,X,X,X,X,X,X,X,X
10568,States,Pennsylvania,2014,27,63,1.59,0,0,0,0,0,1,0
10569,States,Rhode Island,2014,27,X,X,X,X,X,X,X,X,X
10570,States,South Carolina,2014,27,14,0,0,0,0,0,0,0,0
10571,States,South Dakota,2014,27,66,0,0,0,0,0,0,0,0
10572,States,Tennessee,2014,27,14,0,0,0,0,0,0,0,0
10573,States,Texas,2014,27,292,0,0,0,0,0,0,0,0
10574,States,Utah,2014,27,173,3.47,0,0,1,1,0,4,0
10575,States,Vermont,2014,27,X,X,X,X,X,X,X,X,X
10576,States,Virginia,2014,27,10,0,0,0,0,0,0,0,0
10577,States,Washington,2014,27,136,3.68,0,0,0,2,0,3,0
10578,States,West Virginia,2014,27,110,0,0,0,0,0,0,0,0
10579,States,Wisconsin,2014,27,X,X,X,X,X,X,X,X,X
10580,States,Wyoming,2014,27,X,X,X,X,X,X,X,X,X
10581,States,Puerto Rico,2014,27,18,66.67,0,0,8,0,0,4,0
10582,States,Virgin Islands,2014,27,0,0,0,0,0,0,0,0,0
10583,States,New York City,2014,27,X,X,X,X,X,X,X,X,X
10584,States,Alabama,2014,28,44,0,0,0,0,0,0,0,0
10585,States,Alaska,2014,28,35,37.14,0,0,9,0,0,4,0
10586,States,Arizona,2014,28,29,3.45,0,0,0,0,0,1,0
10587,States,Arkansas,2014,28,14,0,0,0,0,0,0,0,0
10588,States,California,2014,28,200,2,1,0,1,1,0,1,0
10589,States,Colorado,2014,28,94,0,0,0,0,0,0,0,0
10590,States,Connecticut,2014,28,105,0,0,0,0,0,0,0,0
10591,States,Delaware,2014,28,X,X,X,X,X,X,X,X,X
10592,States,District of Columbia,2014,28,X,X,X,X,X,X,X,X,X
10593,States,Florida,2014,28,X,X,X,X,X,X,X,X,X
10594,States,Georgia,2014,28,124,0.81,0,0,0,0,0,1,0
10595,States,Hawaii,2014,28,203,22.17,0,0,18,6,0,21,0
10596,States,Idaho,2014,28,X,X,X,X,X,X,X,X,X
10597,States,Illinois,2014,28,63,0,0,0,0,0,0,0,0
10598,States,Indiana,2014,28,27,0,0,0,0,0,0,0,0
10599,States,Iowa,2014,28,X,X,X,X,X,X,X,X,X
10600,States,Kansas,2014,28,X,X,X,X,X,X,X,X,X
10601,States,Kentucky,2014,28,56,0,0,0,0,0,0,0,0
10602,States,Louisiana,2014,28,X,X,X,X,X,X,X,X,X
10603,States,Maine,2014,28,X,X,X,X,X,X,X,X,X
10604,States,Maryland,2014,28,X,X,X,X,X,X,X,X,X
10605,States,Massachusetts,2014,28,21,0,0,0,0,0,0,0,0
10606,States,Michigan,2014,28,X,X,X,X,X,X,X,X,X
10607,States,Minnesota,2014,28,64,4.69,0,0,3,0,0,0,0
10608,States,Mississippi,2014,28,X,X,X,X,X,X,X,X,X
10609,States,Missouri,2014,28,233,0.86,0,0,2,0,0,0,0
10610,States,Montana,2014,28,23,4.35,0,0,1,0,0,0,0
10611,States,Nebraska,2014,28,17,0,0,0,0,0,0,0,0
10612,States,Nevada,2014,28,X,X,X,X,X,X,X,X,X
10613,States,New Hampshire,2014,28,X,X,X,X,X,X,X,X,X
10614,States,New Jersey,2014,28,X,X,X,X,X,X,X,X,X
10615,States,New Mexico,2014,28,12,0,0,0,0,0,0,0,0
10616,States,New York,2014,28,368,0.82,2,0,1,0,0,0,0
10617,States,North Carolina,2014,28,X,X,X,X,X,X,X,X,X
10618,States,North Dakota,2014,28,X,X,X,X,X,X,X,X,X
10619,States,Ohio,2014,28,X,X,X,X,X,X,X,X,X
10620,States,Oklahoma,2014,28,49,0,0,0,0,0,0,0,0
10621,States,Oregon,2014,28,X,X,X,X,X,X,X,X,X
10622,States,Pennsylvania,2014,28,66,0,0,0,0,0,0,0,0
10623,States,Rhode Island,2014,28,X,X,X,X,X,X,X,X,X
10624,States,South Carolina,2014,28,14,0,0,0,0,0,0,0,0
10625,States,South Dakota,2014,28,70,1.43,0,0,0,0,0,1,0
10626,States,Tennessee,2014,28,14,0,0,0,0,0,0,0,0
10627,States,Texas,2014,28,310,0.65,0,0,0,0,0,2,0
10628,States,Utah,2014,28,194,0,0,0,0,0,0,0,0
10629,States,Vermont,2014,28,X,X,X,X,X,X,X,X,X
10630,States,Virginia,2014,28,29,0,0,0,0,0,0,0,0
10631,States,Washington,2014,28,116,3.45,0,0,2,0,0,2,0
10632,States,West Virginia,2014,28,88,1.14,0,0,0,0,0,1,0
10633,States,Wisconsin,2014,28,X,X,X,X,X,X,X,X,X
10634,States,Wyoming,2014,28,X,X,X,X,X,X,X,X,X
10635,States,Puerto Rico,2014,28,28,78.57,0,0,16,0,0,6,0
10636,States,Virgin Islands,2014,28,0,0,0,0,0,0,0,0,0
10637,States,New York City,2014,28,X,X,X,X,X,X,X,X,X
10638,States,Alabama,2014,29,48,0,0,0,0,0,0,0,0
10639,States,Alaska,2014,29,36,25,0,0,9,0,0,0,0
10640,States,Arizona,2014,29,21,0,0,0,0,0,0,0,0
10641,States,Arkansas,2014,29,30,0,0,0,0,0,0,0,0
10642,States,California,2014,29,192,1.56,0,0,0,0,0,3,0
10643,States,Colorado,2014,29,107,0,0,0,0,0,0,0,0
10644,States,Connecticut,2014,29,92,0,0,0,0,0,0,0,0
10645,States,Delaware,2014,29,X,X,X,X,X,X,X,X,X
10646,States,District of Columbia,2014,29,X,X,X,X,X,X,X,X,X
10647,States,Florida,2014,29,X,X,X,X,X,X,X,X,X
10648,States,Georgia,2014,29,128,1.56,0,0,0,0,0,2,0
10649,States,Hawaii,2014,29,235,17.02,0,0,14,3,0,23,0
10650,States,Idaho,2014,29,X,X,X,X,X,X,X,X,X
10651,States,Illinois,2014,29,61,0,0,0,0,0,0,0,0
10652,States,Indiana,2014,29,24,0,0,0,0,0,0,0,0
10653,States,Iowa,2014,29,X,X,X,X,X,X,X,X,X
10654,States,Kansas,2014,29,X,X,X,X,X,X,X,X,X
10655,States,Kentucky,2014,29,51,0,0,0,0,0,0,0,0
10656,States,Louisiana,2014,29,X,X,X,X,X,X,X,X,X
10657,States,Maine,2014,29,X,X,X,X,X,X,X,X,X
10658,States,Maryland,2014,29,14,0,0,0,0,0,0,0,0
10659,States,Massachusetts,2014,29,21,0,0,0,0,0,0,0,0
10660,States,Michigan,2014,29,X,X,X,X,X,X,X,X,X
10661,States,Minnesota,2014,29,50,0,0,0,0,0,0,0,0
10662,States,Mississippi,2014,29,X,X,X,X,X,X,X,X,X
10663,States,Missouri,2014,29,213,0.47,0,0,0,0,0,1,0
10664,States,Montana,2014,29,39,2.56,0,0,1,0,0,0,0
10665,States,Nebraska,2014,29,24,0,0,0,0,0,0,0,0
10666,States,Nevada,2014,29,X,X,X,X,X,X,X,X,X
10667,States,New Hampshire,2014,29,X,X,X,X,X,X,X,X,X
10668,States,New Jersey,2014,29,X,X,X,X,X,X,X,X,X
10669,States,New Mexico,2014,29,X,X,X,X,X,X,X,X,X
10670,States,New York,2014,29,340,0.59,0,0,2,0,0,0,0
10671,States,North Carolina,2014,29,X,X,X,X,X,X,X,X,X
10672,States,North Dakota,2014,29,X,X,X,X,X,X,X,X,X
10673,States,Ohio,2014,29,13,0,0,0,0,0,0,0,0
10674,States,Oklahoma,2014,29,53,0,0,0,0,0,0,0,0
10675,States,Oregon,2014,29,X,X,X,X,X,X,X,X,X
10676,States,Pennsylvania,2014,29,69,0,0,0,0,0,0,0,0
10677,States,Rhode Island,2014,29,X,X,X,X,X,X,X,X,X
10678,States,South Carolina,2014,29,14,0,0,0,0,0,0,0,0
10679,States,South Dakota,2014,29,83,0,0,0,0,0,0,0,0
10680,States,Tennessee,2014,29,13,0,0,0,0,0,0,0,0
10681,States,Texas,2014,29,341,0.59,0,0,0,0,0,2,0
10682,States,Utah,2014,29,213,0.47,0,0,0,0,0,1,0
10683,States,Vermont,2014,29,X,X,X,X,X,X,X,X,X
10684,States,Virginia,2014,29,26,0,0,0,0,0,0,0,0
10685,States,Washington,2014,29,105,0.95,0,0,0,1,0,0,0
10686,States,West Virginia,2014,29,111,0,0,0,0,0,0,0,0
10687,States,Wisconsin,2014,29,23,8.7,0,0,2,0,0,0,0
10688,States,Wyoming,2014,29,X,X,X,X,X,X,X,X,X
10689,States,Puerto Rico,2014,29,27,74.07,0,0,8,0,0,12,0
10690,States,Virgin Islands,2014,29,0,0,0,0,0,0,0,0,0
10691,States,New York City,2014,29,X,X,X,X,X,X,X,X,X
10692,States,Alabama,2014,30,35,0,0,0,0,0,0,0,0
10693,States,Alaska,2014,30,25,28,0,0,3,0,0,4,0
10694,States,Arizona,2014,30,20,0,0,0,0,0,0,0,0
10695,States,Arkansas,2014,30,X,X,X,X,X,X,X,X,X
10696,States,California,2014,30,227,3.08,1,0,0,0,0,6,0
10697,States,Colorado,2014,30,103,0,0,0,0,0,0,0,0
10698,States,Connecticut,2014,30,95,0,0,0,0,0,0,0,0
10699,States,Delaware,2014,30,X,X,X,X,X,X,X,X,X
10700,States,District of Columbia,2014,30,X,X,X,X,X,X,X,X,X
10701,States,Florida,2014,30,X,X,X,X,X,X,X,X,X
10702,States,Georgia,2014,30,121,1.65,0,0,1,0,0,1,0
10703,States,Hawaii,2014,30,263,15.97,0,0,21,9,0,12,0
10704,States,Idaho,2014,30,X,X,X,X,X,X,X,X,X
10705,States,Illinois,2014,30,48,2.08,1,0,0,0,0,0,0
10706,States,Indiana,2014,30,39,0,0,0,0,0,0,0,0
10707,States,Iowa,2014,30,X,X,X,X,X,X,X,X,X
10708,States,Kansas,2014,30,X,X,X,X,X,X,X,X,X
10709,States,Kentucky,2014,30,67,0,0,0,0,0,0,0,0
10710,States,Louisiana,2014,30,X,X,X,X,X,X,X,X,X
10711,States,Maine,2014,30,X,X,X,X,X,X,X,X,X
10712,States,Maryland,2014,30,12,0,0,0,0,0,0,0,0
