,REGION TYPE,REGION,YEAR,WEEK,TOTAL SPECIMENS,TOTAL A,TOTAL B,PERCENT POSITIVE,PERCENT A,PERCENT B
12719,States,New Hampshire,2020,15,X,X,X,X,X,X
12720,States,New Jersey,2020,15,X,X,X,X,X,X
12721,States,New Mexico,2020,15,540,0,0,0,0,0
12722,States,New York,2020,15,894,0,0,0,0,0
12723,States,North Carolina,2020,15,235,1,0,0.43,0.43,0
12724,States,North Dakota,2020,15,190,1,0,0.53,0.53,0
12725,States,Ohio,2020,15,1241,7,4,0.89,0.56,0.32
12726,States,Oklahoma,2020,15,114,0,2,1.75,0,1.75
12727,States,Oregon,2020,15,1034,1,0,0.1,0.1,0
12728,States,Pennsylvania,2020,15,153,0,1,0.65,0,0.65
12729,States,Rhode Island,2020,15,X,X,X,X,X,X
12730,States,South Carolina,2020,15,44,0,0,0,0,0
12731,States,South Dakota,2020,15,108,0,0,0,0,0
12732,States,Tennessee,2020,15,58,1,0,1.72,1.72,0
12733,States,Texas,2020,15,1123,7,7,1.25,0.62,0.62
12734,States,Utah,2020,15,440,1,1,0.45,0.23,0.23
12735,States,Vermont,2020,15,292,0,3,1.03,0,1.03
12736,States,Virginia,2020,15,272,2,0,0.74,0.74,0
12737,States,Washington,2020,15,786,0,0,0,0,0
12738,States,West Virginia,2020,15,59,0,0,0,0,0
12739,States,Wisconsin,2020,15,1086,1,2,0.28,0.09,0.18
12740,States,Wyoming,2020,15,X,X,X,X,X,X
12741,States,Puerto Rico,2020,15,0,0,0,0,0,0
12742,States,Virgin Islands,2020,15,X,X,X,X,X,X
12743,States,New York City,2020,15,X,X,X,X,X,X
12744,States,Alabama,2020,16,407,0,1,0.25,0,0.25
12745,States,Alaska,2020,16,22,0,0,0,0,0
12746,States,Arizona,2020,16,159,1,0,0.63,0.63,0
12747,States,Arkansas,2020,16,59,0,0,0,0,0
12748,States,California,2020,16,784,0,0,0,0,0
12749,States,Colorado,2020,16,734,1,1,0.27,0.14,0.14
12750,States,Connecticut,2020,16,282,1,0,0.35,0.35,0
12751,States,Delaware,2020,16,32,0,0,0,0,0
12752,States,District of Columbia,2020,16,X,X,X,X,X,X
12753,States,Florida,2020,16,X,X,X,X,X,X
12754,States,Georgia,2020,16,596,4,0,0.67,0.67,0
12755,States,Hawaii,2020,16,252,26,8,13.49,10.32,3.17
12756,States,Idaho,2020,16,62,0,0,0,0,0
12757,States,Illinois,2020,16,126,0,0,0,0,0
12758,States,Indiana,2020,16,367,0,1,0.27,0,0.27
12759,States,Iowa,2020,16,59,1,0,1.69,1.69,0
12760,States,Kansas,2020,16,53,1,0,1.89,1.89,0
12761,States,Kentucky,2020,16,293,0,0,0,0,0
12762,States,Louisiana,2020,16,80,0,0,0,0,0
12763,States,Maine,2020,16,61,0,0,0,0,0
12764,States,Maryland,2020,16,208,0,0,0,0,0
12765,States,Massachusetts,2020,16,815,2,0,0.25,0.25,0
12766,States,Michigan,2020,16,417,2,1,0.72,0.48,0.24
12767,States,Minnesota,2020,16,163,0,0,0,0,0
12768,States,Mississippi,2020,16,44,0,0,0,0,0
12769,States,Missouri,2020,16,671,3,2,0.75,0.45,0.3
12770,States,Montana,2020,16,124,0,0,0,0,0
12771,States,Nebraska,2020,16,21,0,0,0,0,0
12772,States,Nevada,2020,16,X,X,X,X,X,X
12773,States,New Hampshire,2020,16,X,X,X,X,X,X
12774,States,New Jersey,2020,16,X,X,X,X,X,X
12775,States,New Mexico,2020,16,486,0,0,0,0,0
12776,States,New York,2020,16,547,0,0,0,0,0
12777,States,North Carolina,2020,16,163,0,0,0,0,0
12778,States,North Dakota,2020,16,140,1,0,0.71,0.71,0
12779,States,Ohio,2020,16,999,1,2,0.3,0.1,0.2
12780,States,Oklahoma,2020,16,111,0,1,0.9,0,0.9
12781,States,Oregon,2020,16,569,0,0,0,0,0
12782,States,Pennsylvania,2020,16,89,0,0,0,0,0
12783,States,Rhode Island,2020,16,X,X,X,X,X,X
12784,States,South Carolina,2020,16,31,0,0,0,0,0
12785,States,South Dakota,2020,16,65,0,0,0,0,0
12786,States,Tennessee,2020,16,43,0,0,0,0,0
12787,States,Texas,2020,16,850,1,3,0.47,0.12,0.35
12788,States,Utah,2020,16,319,0,0,0,0,0
12789,States,Vermont,2020,16,298,4,12,5.37,1.34,4.03
12790,States,Virginia,2020,16,125,1,0,0.8,0.8,0
12791,States,Washington,2020,16,570,0,0,0,0,0
12792,States,West Virginia,2020,16,85,0,0,0,0,0
12793,States,Wisconsin,2020,16,729,0,0,0,0,0
12794,States,Wyoming,2020,16,15,0,0,0,0,0
12795,States,Puerto Rico,2020,16,0,0,0,0,0,0
12796,States,Virgin Islands,2020,16,X,X,X,X,X,X
12797,States,New York City,2020,16,X,X,X,X,X,X
12798,States,Alabama,2020,17,356,1,0,0.28,0.28,0
12799,States,Alaska,2020,17,19,0,0,0,0,0
12800,States,Arizona,2020,17,135,0,0,0,0,0
12801,States,Arkansas,2020,17,48,0,0,0,0,0
12802,States,California,2020,17,681,1,0,0.15,0.15,0
12803,States,Colorado,2020,17,711,2,1,0.42,0.28,0.14
12804,States,Connecticut,2020,17,276,0,0,0,0,0
12805,States,Delaware,2020,17,X,X,X,X,X,X
12806,States,District of Columbia,2020,17,X,X,X,X,X,X
12807,States,Florida,2020,17,X,X,X,X,X,X
12808,States,Georgia,2020,17,465,1,0,0.22,0.22,0
12809,States,Hawaii,2020,17,252,0,0,0,0,0
12810,States,Idaho,2020,17,40,1,0,2.5,2.5,0
12811,States,Illinois,2020,17,140,1,2,2.14,0.71,1.43
12812,States,Indiana,2020,17,318,1,1,0.63,0.31,0.31
12813,States,Iowa,2020,17,32,0,0,0,0,0
12814,States,Kansas,2020,17,43,0,0,0,0,0
12815,States,Kentucky,2020,17,311,0,1,0.32,0,0.32
12816,States,Louisiana,2020,17,61,0,0,0,0,0
12817,States,Maine,2020,17,60,0,0,0,0,0
12818,States,Maryland,2020,17,127,0,0,0,0,0
12819,States,Massachusetts,2020,17,789,1,0,0.13,0.13,0
12820,States,Michigan,2020,17,334,0,0,0,0,0
12821,States,Minnesota,2020,17,138,0,0,0,0,0
12822,States,Mississippi,2020,17,33,0,0,0,0,0
12823,States,Missouri,2020,17,632,0,0,0,0,0
12824,States,Montana,2020,17,84,0,0,0,0,0
12825,States,Nebraska,2020,17,26,0,0,0,0,0
12826,States,Nevada,2020,17,X,X,X,X,X,X
12827,States,New Hampshire,2020,17,X,X,X,X,X,X
12828,States,New Jersey,2020,17,X,X,X,X,X,X
12829,States,New Mexico,2020,17,495,0,0,0,0,0
12830,States,New York,2020,17,448,1,0,0.22,0.22,0
12831,States,North Carolina,2020,17,212,0,0,0,0,0
12832,States,North Dakota,2020,17,105,0,0,0,0,0
12833,States,Ohio,2020,17,838,0,0,0,0,0
12834,States,Oklahoma,2020,17,96,0,0,0,0,0
12835,States,Oregon,2020,17,485,1,0,0.21,0.21,0
12836,States,Pennsylvania,2020,17,77,0,0,0,0,0
12837,States,Rhode Island,2020,17,X,X,X,X,X,X
12838,States,South Carolina,2020,17,15,0,0,0,0,0
12839,States,South Dakota,2020,17,50,0,0,0,0,0
12840,States,Tennessee,2020,17,39,0,0,0,0,0
12841,States,Texas,2020,17,797,3,1,0.5,0.38,0.13
12842,States,Utah,2020,17,269,1,0,0.37,0.37,0
12843,States,Vermont,2020,17,112,0,1,0.89,0,0.89
12844,States,Virginia,2020,17,139,0,0,0,0,0
12845,States,Washington,2020,17,539,0,0,0,0,0
12846,States,West Virginia,2020,17,56,0,0,0,0,0
12847,States,Wisconsin,2020,17,769,1,0,0.13,0.13,0
12848,States,Wyoming,2020,17,13,0,0,0,0,0
12849,States,Puerto Rico,2020,17,0,0,0,0,0,0
12850,States,Virgin Islands,2020,17,X,X,X,X,X,X
12851,States,New York City,2020,17,X,X,X,X,X,X
12852,States,Alabama,2020,18,322,0,0,0,0,0
12853,States,Alaska,2020,18,X,X,X,X,X,X
12854,States,Arizona,2020,18,133,0,0,0,0,0
12855,States,Arkansas,2020,18,39,0,0,0,0,0
12856,States,California,2020,18,470,0,0,0,0,0
12857,States,Colorado,2020,18,600,0,0,0,0,0
12858,States,Connecticut,2020,18,162,1,0,0.62,0.62,0
12859,States,Delaware,2020,18,19,0,0,0,0,0
12860,States,District of Columbia,2020,18,X,X,X,X,X,X
12861,States,Florida,2020,18,X,X,X,X,X,X
12862,States,Georgia,2020,18,400,1,0,0.25,0.25,0
12863,States,Hawaii,2020,18,95,0,0,0,0,0
12864,States,Idaho,2020,18,30,2,1,10,6.67,3.33
12865,States,Illinois,2020,18,109,4,1,4.59,3.67,0.92
12866,States,Indiana,2020,18,236,0,0,0,0,0
12867,States,Iowa,2020,18,15,0,0,0,0,0
12868,States,Kansas,2020,18,30,0,1,3.33,0,3.33
12869,States,Kentucky,2020,18,252,0,0,0,0,0
12870,States,Louisiana,2020,18,54,0,0,0,0,0
12871,States,Maine,2020,18,40,0,0,0,0,0
12872,States,Maryland,2020,18,81,0,0,0,0,0
12873,States,Massachusetts,2020,18,594,1,2,0.51,0.17,0.34
12874,States,Michigan,2020,18,209,0,0,0,0,0
12875,States,Minnesota,2020,18,141,0,0,0,0,0
12876,States,Mississippi,2020,18,29,0,0,0,0,0
12877,States,Missouri,2020,18,441,2,0,0.45,0.45,0
12878,States,Montana,2020,18,93,0,0,0,0,0
12879,States,Nebraska,2020,18,18,0,0,0,0,0
12880,States,Nevada,2020,18,X,X,X,X,X,X
12881,States,New Hampshire,2020,18,X,X,X,X,X,X
12882,States,New Jersey,2020,18,X,X,X,X,X,X
12883,States,New Mexico,2020,18,446,0,0,0,0,0
12884,States,New York,2020,18,412,0,0,0,0,0
12885,States,North Carolina,2020,18,195,0,0,0,0,0
12886,States,North Dakota,2020,18,45,0,0,0,0,0
12887,States,Ohio,2020,18,631,0,1,0.16,0,0.16
12888,States,Oklahoma,2020,18,74,0,0,0,0,0
12889,States,Oregon,2020,18,386,0,1,0.26,0,0.26
12890,States,Pennsylvania,2020,18,47,0,0,0,0,0
12891,States,Rhode Island,2020,18,X,X,X,X,X,X
12892,States,South Carolina,2020,18,17,0,0,0,0,0
12893,States,South Dakota,2020,18,44,1,0,2.27,2.27,0
12894,States,Tennessee,2020,18,27,0,0,0,0,0
12895,States,Texas,2020,18,964,2,0,0.21,0.21,0
12896,States,Utah,2020,18,217,0,0,0,0,0
12897,States,Vermont,2020,18,45,0,0,0,0,0
12898,States,Virginia,2020,18,108,0,0,0,0,0
12899,States,Washington,2020,18,373,0,0,0,0,0
12900,States,West Virginia,2020,18,53,0,0,0,0,0
12901,States,Wisconsin,2020,18,510,0,1,0.2,0,0.2
12902,States,Wyoming,2020,18,X,X,X,X,X,X
12903,States,Puerto Rico,2020,18,0,0,0,0,0,0
12904,States,Virgin Islands,2020,18,X,X,X,X,X,X
12905,States,New York City,2020,18,X,X,X,X,X,X
12906,States,Alabama,2020,19,276,0,0,0,0,0
12907,States,Alaska,2020,19,X,X,X,X,X,X
12908,States,Arizona,2020,19,100,0,0,0,0,0
12909,States,Arkansas,2020,19,47,0,0,0,0,0
12910,States,California,2020,19,436,0,0,0,0,0
12911,States,Colorado,2020,19,543,0,0,0,0,0
12912,States,Connecticut,2020,19,168,0,0,0,0,0
12913,States,Delaware,2020,19,X,X,X,X,X,X
12914,States,District of Columbia,2020,19,X,X,X,X,X,X
12915,States,Florida,2020,19,X,X,X,X,X,X
12916,States,Georgia,2020,19,337,2,1,0.89,0.59,0.3
12917,States,Hawaii,2020,19,142,0,0,0,0,0
12918,States,Idaho,2020,19,18,0,0,0,0,0
12919,States,Illinois,2020,19,84,1,1,2.38,1.19,1.19
12920,States,Indiana,2020,19,210,0,0,0,0,0
12921,States,Iowa,2020,19,24,0,1,4.17,0,4.17
12922,States,Kansas,2020,19,38,0,0,0,0,0
12923,States,Kentucky,2020,19,260,0,0,0,0,0
12924,States,Louisiana,2020,19,35,0,0,0,0,0
12925,States,Maine,2020,19,29,0,0,0,0,0
12926,States,Maryland,2020,19,86,0,0,0,0,0
12927,States,Massachusetts,2020,19,461,0,0,0,0,0
12928,States,Michigan,2020,19,175,0,1,0.57,0,0.57
12929,States,Minnesota,2020,19,121,1,0,0.83,0.83,0
12930,States,Mississippi,2020,19,27,1,1,7.41,3.7,3.7
12931,States,Missouri,2020,19,411,0,1,0.24,0,0.24
12932,States,Montana,2020,19,83,0,0,0,0,0
12933,States,Nebraska,2020,19,X,X,X,X,X,X
12934,States,Nevada,2020,19,X,X,X,X,X,X
12935,States,New Hampshire,2020,19,X,X,X,X,X,X
12936,States,New Jersey,2020,19,X,X,X,X,X,X
12937,States,New Mexico,2020,19,276,0,0,0,0,0
12938,States,New York,2020,19,356,0,0,0,0,0
12939,States,North Carolina,2020,19,171,0,0,0,0,0
12940,States,North Dakota,2020,19,56,0,0,0,0,0
12941,States,Ohio,2020,19,650,1,0,0.15,0.15,0
12942,States,Oklahoma,2020,19,81,0,0,0,0,0
12943,States,Oregon,2020,19,305,0,0,0,0,0
12944,States,Pennsylvania,2020,19,25,0,0,0,0,0
12945,States,Rhode Island,2020,19,X,X,X,X,X,X
12946,States,South Carolina,2020,19,15,0,0,0,0,0
12947,States,South Dakota,2020,19,46,0,0,0,0,0
12948,States,Tennessee,2020,19,25,0,0,0,0,0
12949,States,Texas,2020,19,645,3,4,1.09,0.47,0.62
12950,States,Utah,2020,19,193,0,0,0,0,0
12951,States,Vermont,2020,19,60,0,1,1.67,0,1.67
12952,States,Virginia,2020,19,96,0,0,0,0,0
12953,States,Washington,2020,19,311,0,0,0,0,0
12954,States,West Virginia,2020,19,50,0,0,0,0,0
12955,States,Wisconsin,2020,19,448,0,0,0,0,0
12956,States,Wyoming,2020,19,X,X,X,X,X,X
12957,States,Puerto Rico,2020,19,0,0,0,0,0,0
12958,States,Virgin Islands,2020,19,X,X,X,X,X,X
12959,States,New York City,2020,19,X,X,X,X,X,X
12960,States,Alabama,2020,20,247,0,0,0,0,0
12961,States,Alaska,2020,20,X,X,X,X,X,X
12962,States,Arizona,2020,20,114,0,0,0,0,0
12963,States,Arkansas,2020,20,56,0,0,0,0,0
12964,States,California,2020,20,399,1,0,0.25,0.25,0
12965,States,Colorado,2020,20,494,0,0,0,0,0
12966,States,Connecticut,2020,20,142,0,0,0,0,0
12967,States,Delaware,2020,20,21,0,0,0,0,0
12968,States,District of Columbia,2020,20,X,X,X,X,X,X
12969,States,Florida,2020,20,X,X,X,X,X,X
12970,States,Georgia,2020,20,191,0,0,0,0,0
12971,States,Hawaii,2020,20,127,0,0,0,0,0
12972,States,Idaho,2020,20,21,1,0,4.76,4.76,0
12973,States,Illinois,2020,20,65,1,1,3.08,1.54,1.54
12974,States,Indiana,2020,20,202,0,0,0,0,0
12975,States,Iowa,2020,20,20,0,0,0,0,0
12976,States,Kansas,2020,20,33,0,0,0,0,0
12977,States,Kentucky,2020,20,227,0,0,0,0,0
12978,States,Louisiana,2020,20,49,0,0,0,0,0
12979,States,Maine,2020,20,34,0,0,0,0,0
12980,States,Maryland,2020,20,83,0,0,0,0,0
12981,States,Massachusetts,2020,20,367,0,0,0,0,0
12982,States,Michigan,2020,20,133,0,1,0.75,0,0.75
12983,States,Minnesota,2020,20,125,0,0,0,0,0
12984,States,Mississippi,2020,20,20,0,0,0,0,0
12985,States,Missouri,2020,20,105,0,0,0,0,0
12986,States,Montana,2020,20,70,0,0,0,0,0
12987,States,Nebraska,2020,20,23,0,0,0,0,0
12988,States,Nevada,2020,20,X,X,X,X,X,X
12989,States,New Hampshire,2020,20,X,X,X,X,X,X
12990,States,New Jersey,2020,20,X,X,X,X,X,X
12991,States,New Mexico,2020,20,X,X,X,X,X,X
12992,States,New York,2020,20,289,0,0,0,0,0
12993,States,North Carolina,2020,20,187,1,0,0.53,0.53,0
12994,States,North Dakota,2020,20,34,0,0,0,0,0
12995,States,Ohio,2020,20,617,0,0,0,0,0
12996,States,Oklahoma,2020,20,95,0,1,1.05,0,1.05
12997,States,Oregon,2020,20,332,0,0,0,0,0
12998,States,Pennsylvania,2020,20,35,1,0,2.86,2.86,0
12999,States,Rhode Island,2020,20,X,X,X,X,X,X
13000,States,South Carolina,2020,20,11,0,0,0,0,0
13001,States,South Dakota,2020,20,46,0,0,0,0,0
13002,States,Tennessee,2020,20,21,0,0,0,0,0
13003,States,Texas,2020,20,655,1,2,0.46,0.15,0.31
13004,States,Utah,2020,20,200,0,0,0,0,0
13005,States,Vermont,2020,20,55,0,2,3.64,0,3.64
13006,States,Virginia,2020,20,43,0,0,0,0,0
13007,States,Washington,2020,20,318,0,0,0,0,0
13008,States,West Virginia,2020,20,36,0,0,0,0,0
13009,States,Wisconsin,2020,20,371,1,0,0.27,0.27,0
13010,States,Wyoming,2020,20,X,X,X,X,X,X
13011,States,Puerto Rico,2020,20,0,0,0,0,0,0
13012,States,Virgin Islands,2020,20,X,X,X,X,X,X
13013,States,New York City,2020,20,X,X,X,X,X,X
13014,States,Alabama,2020,21,217,0,1,0.46,0,0.46
13015,States,Alaska,2020,21,11,0,0,0,0,0
13016,States,Arizona,2020,21,103,0,0,0,0,0
13017,States,Arkansas,2020,21,49,0,0,0,0,0
13018,States,California,2020,21,354,0,0,0,0,0
13019,States,Colorado,2020,21,450,0,0,0,0,0
13020,States,Connecticut,2020,21,176,1,0,0.57,0.57,0
13021,States,Delaware,2020,21,X,X,X,X,X,X
13022,States,District of Columbia,2020,21,X,X,X,X,X,X
13023,States,Florida,2020,21,X,X,X,X,X,X
13024,States,Georgia,2020,21,236,1,2,1.27,0.42,0.85
13025,States,Hawaii,2020,21,107,0,0,0,0,0
13026,States,Idaho,2020,21,31,0,0,0,0,0
13027,States,Illinois,2020,21,51,2,0,3.92,3.92,0
13028,States,Indiana,2020,21,213,0,0,0,0,0
13029,States,Iowa,2020,21,22,0,0,0,0,0
13030,States,Kansas,2020,21,39,0,0,0,0,0
13031,States,Kentucky,2020,21,202,0,0,0,0,0
13032,States,Louisiana,2020,21,52,0,0,0,0,0
13033,States,Maine,2020,21,23,0,0,0,0,0
13034,States,Maryland,2020,21,159,0,0,0,0,0
13035,States,Massachusetts,2020,21,296,0,0,0,0,0
13036,States,Michigan,2020,21,122,0,0,0,0,0
13037,States,Minnesota,2020,21,94,0,0,0,0,0
13038,States,Mississippi,2020,21,15,0,0,0,0,0
13039,States,Missouri,2020,21,317,1,1,0.63,0.32,0.32
13040,States,Montana,2020,21,49,0,0,0,0,0
13041,States,Nebraska,2020,21,29,0,0,0,0,0
13042,States,Nevada,2020,21,X,X,X,X,X,X
13043,States,New Hampshire,2020,21,X,X,X,X,X,X
13044,States,New Jersey,2020,21,X,X,X,X,X,X
13045,States,New Mexico,2020,21,224,0,0,0,0,0
13046,States,New York,2020,21,288,0,0,0,0,0
13047,States,North Carolina,2020,21,155,0,0,0,0,0
13048,States,North Dakota,2020,21,52,0,0,0,0,0
13049,States,Ohio,2020,21,479,0,0,0,0,0
13050,States,Oklahoma,2020,21,97,0,0,0,0,0
13051,States,Oregon,2020,21,162,0,0,0,0,0
13052,States,Pennsylvania,2020,21,39,0,0,0,0,0
13053,States,Rhode Island,2020,21,X,X,X,X,X,X
13054,States,South Carolina,2020,21,X,X,X,X,X,X
13055,States,South Dakota,2020,21,35,0,0,0,0,0
13056,States,Tennessee,2020,21,19,0,0,0,0,0
13057,States,Texas,2020,21,601,1,3,0.67,0.17,0.5
13058,States,Utah,2020,21,163,0,0,0,0,0
13059,States,Vermont,2020,21,53,0,1,1.89,0,1.89
13060,States,Virginia,2020,21,43,0,0,0,0,0
13061,States,Washington,2020,21,259,0,0,0,0,0
13062,States,West Virginia,2020,21,44,0,0,0,0,0
13063,States,Wisconsin,2020,21,305,0,0,0,0,0
13064,States,Wyoming,2020,21,X,X,X,X,X,X
13065,States,Puerto Rico,2020,21,0,0,0,0,0,0
13066,States,Virgin Islands,2020,21,X,X,X,X,X,X
13067,States,New York City,2020,21,X,X,X,X,X,X
13068,States,Alabama,2020,22,201,0,0,0,0,0
13069,States,Alaska,2020,22,X,X,X,X,X,X
13070,States,Arizona,2020,22,100,0,0,0,0,0
13071,States,Arkansas,2020,22,56,0,0,0,0,0
13072,States,California,2020,22,257,0,0,0,0,0
13073,States,Colorado,2020,22,365,1,0,0.27,0.27,0
13074,States,Connecticut,2020,22,142,0,0,0,0,0
13075,States,Delaware,2020,22,X,X,X,X,X,X
13076,States,District of Columbia,2020,22,X,X,X,X,X,X
13077,States,Florida,2020,22,X,X,X,X,X,X
13078,States,Georgia,2020,22,184,0,0,0,0,0
13079,States,Hawaii,2020,22,18,0,0,0,0,0
13080,States,Idaho,2020,22,21,0,0,0,0,0
13081,States,Illinois,2020,22,47,0,0,0,0,0
13082,States,Indiana,2020,22,184,0,0,0,0,0
13083,States,Iowa,2020,22,17,0,0,0,0,0
13084,States,Kansas,2020,22,28,0,0,0,0,0
13085,States,Kentucky,2020,22,186,0,0,0,0,0
13086,States,Louisiana,2020,22,51,0,0,0,0,0
13087,States,Maine,2020,22,21,0,0,0,0,0
13088,States,Maryland,2020,22,X,X,X,X,X,X
13089,States,Massachusetts,2020,22,195,0,0,0,0,0
13090,States,Michigan,2020,22,110,0,2,1.82,0,1.82
13091,States,Minnesota,2020,22,86,0,0,0,0,0
13092,States,Mississippi,2020,22,X,X,X,X,X,X
13093,States,Missouri,2020,22,63,0,0,0,0,0
13094,States,Montana,2020,22,53,0,0,0,0,0
13095,States,Nebraska,2020,22,27,0,0,0,0,0
13096,States,Nevada,2020,22,X,X,X,X,X,X
13097,States,New Hampshire,2020,22,X,X,X,X,X,X
13098,States,New Jersey,2020,22,X,X,X,X,X,X
13099,States,New Mexico,2020,22,183,0,0,0,0,0
13100,States,New York,2020,22,278,0,0,0,0,0
13101,States,North Carolina,2020,22,167,0,0,0,0,0
13102,States,North Dakota,2020,22,29,0,0,0,0,0
13103,States,Ohio,2020,22,356,0,0,0,0,0
13104,States,Oklahoma,2020,22,103,0,0,0,0,0
13105,States,Oregon,2020,22,130,0,0,0,0,0
13106,States,Pennsylvania,2020,22,55,0,0,0,0,0
13107,States,Rhode Island,2020,22,X,X,X,X,X,X
13108,States,South Carolina,2020,22,X,X,X,X,X,X
13109,States,South Dakota,2020,22,39,0,0,0,0,0
13110,States,Tennessee,2020,22,19,0,0,0,0,0
13111,States,Texas,2020,22,555,1,0,0.18,0.18,0
13112,States,Utah,2020,22,126,0,0,0,0,0
13113,States,Vermont,2020,22,40,0,1,2.5,0,2.5
13114,States,Virginia,2020,22,29,0,0,0,0,0
13115,States,Washington,2020,22,221,0,0,0,0,0
13116,States,West Virginia,2020,22,59,0,0,0,0,0
13117,States,Wisconsin,2020,22,290,0,0,0,0,0
13118,States,Wyoming,2020,22,X,X,X,X,X,X
13119,States,Puerto Rico,2020,22,0,0,0,0,0,0
13120,States,Virgin Islands,2020,22,X,X,X,X,X,X
13121,States,New York City,2020,22,X,X,X,X,X,X
13122,States,Alabama,2020,23,212,0,3,1.42,0,1.42
13123,States,Alaska,2020,23,X,X,X,X,X,X
13124,States,Arizona,2020,23,117,0,0,0,0,0
13125,States,Arkansas,2020,23,62,0,0,0,0,0
13126,States,California,2020,23,199,0,0,0,0,0
13127,States,Colorado,2020,23,302,0,0,0,0,0
13128,States,Connecticut,2020,23,128,0,0,0,0,0
13129,States,Delaware,2020,23,X,X,X,X,X,X
13130,States,District of Columbia,2020,23,X,X,X,X,X,X
13131,States,Florida,2020,23,X,X,X,X,X,X
13132,States,Georgia,2020,23,174,0,2,1.15,0,1.15
13133,States,Hawaii,2020,23,30,0,0,0,0,0
13134,States,Idaho,2020,23,12,0,0,0,0,0
13135,States,Illinois,2020,23,37,0,0,0,0,0
13136,States,Indiana,2020,23,171,0,0,0,0,0
13137,States,Iowa,2020,23,19,0,0,0,0,0
13138,States,Kansas,2020,23,24,0,0,0,0,0
13139,States,Kentucky,2020,23,163,0,0,0,0,0
13140,States,Louisiana,2020,23,50,0,0,0,0,0
13141,States,Maine,2020,23,24,0,0,0,0,0
13142,States,Maryland,2020,23,X,X,X,X,X,X
13143,States,Massachusetts,2020,23,329,0,0,0,0,0
13144,States,Michigan,2020,23,98,0,0,0,0,0
13145,States,Minnesota,2020,23,97,0,0,0,0,0
13146,States,Mississippi,2020,23,10,0,0,0,0,0
13147,States,Missouri,2020,23,306,1,0,0.33,0.33,0
13148,States,Montana,2020,23,52,0,0,0,0,0
13149,States,Nebraska,2020,23,21,0,0,0,0,0
13150,States,Nevada,2020,23,X,X,X,X,X,X
13151,States,New Hampshire,2020,23,X,X,X,X,X,X
13152,States,New Jersey,2020,23,X,X,X,X,X,X
13153,States,New Mexico,2020,23,X,X,X,X,X,X
13154,States,New York,2020,23,275,0,0,0,0,0
13155,States,North Carolina,2020,23,150,1,0,0.67,0.67,0
13156,States,North Dakota,2020,23,33,0,0,0,0,0
13157,States,Ohio,2020,23,383,0,0,0,0,0
13158,States,Oklahoma,2020,23,72,0,0,0,0,0
13159,States,Oregon,2020,23,112,0,0,0,0,0
13160,States,Pennsylvania,2020,23,50,0,0,0,0,0
13161,States,Rhode Island,2020,23,X,X,X,X,X,X
13162,States,South Carolina,2020,23,11,0,0,0,0,0
13163,States,South Dakota,2020,23,40,0,0,0,0,0
13164,States,Tennessee,2020,23,15,0,0,0,0,0
13165,States,Texas,2020,23,549,0,1,0.18,0,0.18
13166,States,Utah,2020,23,169,6,6,7.1,3.55,3.55
13167,States,Vermont,2020,23,26,0,0,0,0,0
13168,States,Virginia,2020,23,32,0,0,0,0,0
13169,States,Washington,2020,23,151,0,0,0,0,0
13170,States,West Virginia,2020,23,52,0,0,0,0,0
13171,States,Wisconsin,2020,23,238,0,0,0,0,0
13172,States,Wyoming,2020,23,X,X,X,X,X,X
13173,States,Puerto Rico,2020,23,0,0,0,0,0,0
13174,States,Virgin Islands,2020,23,X,X,X,X,X,X
13175,States,New York City,2020,23,X,X,X,X,X,X
13176,States,Alabama,2020,24,168,0,0,0,0,0
13177,States,Alaska,2020,24,X,X,X,X,X,X
13178,States,Arizona,2020,24,65,0,0,0,0,0
13179,States,Arkansas,2020,24,53,0,0,0,0,0
13180,States,California,2020,24,61,0,0,0,0,0
13181,States,Colorado,2020,24,277,0,0,0,0,0
13182,States,Connecticut,2020,24,108,0,0,0,0,0
13183,States,Delaware,2020,24,X,X,X,X,X,X
13184,States,District of Columbia,2020,24,X,X,X,X,X,X
13185,States,Florida,2020,24,X,X,X,X,X,X
13186,States,Georgia,2020,24,99,0,1,1.01,0,1.01
13187,States,Hawaii,2020,24,32,0,0,0,0,0
13188,States,Idaho,2020,24,15,0,0,0,0,0
13189,States,Illinois,2020,24,13,0,0,0,0,0
13190,States,Indiana,2020,24,125,0,1,0.8,0,0.8
13191,States,Iowa,2020,24,15,0,0,0,0,0
13192,States,Kansas,2020,24,16,0,0,0,0,0
13193,States,Kentucky,2020,24,159,0,0,0,0,0
13194,States,Louisiana,2020,24,31,0,0,0,0,0
13195,States,Maine,2020,24,13,0,0,0,0,0
13196,States,Maryland,2020,24,X,X,X,X,X,X
13197,States,Massachusetts,2020,24,211,0,0,0,0,0
13198,States,Michigan,2020,24,107,0,0,0,0,0
13199,States,Minnesota,2020,24,93,0,0,0,0,0
13200,States,Mississippi,2020,24,X,X,X,X,X,X
13201,States,Missouri,2020,24,244,0,0,0,0,0
13202,States,Montana,2020,24,44,0,0,0,0,0
